client_id,company_name,client_tier,industry,employee_count,contract_start_date,months_as_client,monthly_revenue,annual_contract_value,customer_acquisition_cost,lifetime_value,ltv_cac_ratio,months_to_payback,support_tickets,churn_risk_score,has_churned,last_login_days_ago,feature_usage_score,satisfaction_score,segment,segment_name,annual_revenue,revenue_category,risk_category,tenure_category
CLIENT_0630,Rowe and Sons,SMB,Healthcare,87,2025-02-19,4,410.41,4924.89,257.04,15153.52,58.95,0.6,3,0.325,True,77,0.16,1,3,High Value,4924.92,Medium,Medium Risk,New
CLIENT_0631,"Matthews, Bell and Page",Startup,Technology,2,2023-03-04,28,270.72,3248.58,160.84,7734.72,48.09,0.6,2,0.42,True,130,0.29,9,0,Champions,3248.6400000000003,Medium,Medium Risk,Veteran
CLIENT_0632,Jensen and Sons,SMB,Real Estate,97,2024-06-09,13,105.27,1263.23,636.13,4593.55,7.22,6.0,1,0.275,False,2,0.24,2,1,At Risk,1263.24,Low,Medium Risk,Mature
CLIENT_0633,Hudson PLC,Startup,Finance,15,2024-12-24,6,191.14,2293.69,318.93,5461.16,17.12,1.7,2,0.42,False,42,0.37,4,3,High Value,2293.68,Low,Medium Risk,New
CLIENT_0634,"Jackson, Werner and Carter",SMB,Technology,29,2023-05-21,26,119.01,1428.15,551.51,4760.51,8.63,4.6,2,0.3,False,87,0.95,6,0,Champions,1428.1200000000001,Low,Medium Risk,Veteran
CLIENT_0635,"Duke, Shelton and Davis",Startup,Healthcare,16,2024-04-05,15,50.0,600.0,483.35,1558.44,3.22,9.7,1,0.385,True,60,0.27,9,3,High Value,600.0,Low,Medium Risk,Mature
CLIENT_0636,Sellers-Riddle,SMB,Manufacturing,55,2025-06-06,1,505.84,6070.06,639.59,16186.82,25.31,1.3,5,0.375,False,53,0.41,1,3,High Value,6070.08,Medium,Medium Risk,New
CLIENT_0637,Miles and Sons,SMB,Real Estate,36,2025-02-21,4,805.9,9670.78,708.37,35166.47,49.64,0.9,1,0.275,False,84,0.25,4,1,At Risk,9670.8,Medium,Medium Risk,New
CLIENT_0638,"Morris, Wright and Bridges",SMB,Education,37,2023-04-17,27,559.05,6708.56,452.35,19167.31,42.37,0.8,4,0.35,False,74,0.27,2,0,Champions,6708.599999999999,Medium,Medium Risk,Veteran
CLIENT_0639,Ray LLC,Startup,Education,11,2023-09-21,22,87.52,1050.23,225.99,2500.55,11.06,2.6,2,0.42,True,48,0.72,3,0,Champions,1050.24,Low,Medium Risk,Mature
CLIENT_0640,Hayes-Schultz,SMB,Technology,70,2024-06-04,13,806.5,9678.0,502.03,29778.46,59.32,0.6,3,0.325,False,6,0.68,5,1,At Risk,9678.0,Medium,Medium Risk,Mature
CLIENT_0641,Powell Ltd,SMB,Marketing,99,2025-03-07,4,447.44,5369.32,544.24,17897.74,32.89,1.2,2,0.3,False,53,0.46,5,3,High Value,5369.28,Medium,Medium Risk,New
CLIENT_0642,Gibson-Freeman,SMB,E-commerce,67,2023-05-18,26,632.44,7589.29,278.87,27597.41,98.96,0.4,1,0.275,True,84,0.42,1,0,Champions,7589.280000000001,Medium,Medium Risk,Veteran
CLIENT_0643,"Davis, Stanton and Reid",SMB,Real Estate,52,2024-04-15,15,717.18,8606.16,274.44,28687.19,104.53,0.4,2,0.3,False,78,0.72,10,1,At Risk,8606.16,Medium,Medium Risk,Mature
CLIENT_0644,Flynn Group,Startup,Marketing,5,2024-08-19,11,77.92,935.07,50.0,2226.35,44.53,0.6,2,0.42,False,17,0.29,5,3,High Value,935.04,Low,Medium Risk,Growing
CLIENT_0645,Summers-Simpson,Startup,Healthcare,2,2023-03-13,28,137.31,1647.69,221.76,4707.7,21.23,1.6,0,0.35,False,3,0.51,2,0,Champions,1647.72,Low,Medium Risk,Veteran
CLIENT_0646,Morgan-Lane,SMB,Finance,77,2023-07-06,24,593.89,7126.69,623.35,23755.64,38.11,1.0,2,0.3,False,37,0.64,9,0,Champions,7126.68,Medium,Medium Risk,Mature
CLIENT_0647,Kramer-Shannon,SMB,Technology,28,2024-03-28,15,221.82,2661.85,403.53,8190.32,20.3,1.8,3,0.325,False,76,0.88,7,1,At Risk,2661.84,Medium,Medium Risk,Mature
CLIENT_0648,Garcia Group,SMB,Technology,38,2024-10-29,8,185.77,2229.23,716.3,7430.78,10.37,3.9,2,0.3,False,76,0.87,8,3,High Value,2229.2400000000002,Low,Medium Risk,Growing
CLIENT_0649,Alexander Inc,Startup,Education,19,2022-08-04,35,132.45,1589.39,201.97,4128.28,20.44,1.5,1,0.385,True,170,0.71,1,0,Champions,1589.3999999999999,Low,Medium Risk,Veteran
CLIENT_0650,Harris-Barker,Startup,Manufacturing,8,2025-07-08,0,158.08,1896.99,246.96,4927.25,19.95,1.6,1,0.385,True,175,0.29,5,3,High Value,1896.96,Low,Medium Risk,
CLIENT_0651,"Turner, Baxter and Mcdowell",SMB,Technology,81,2022-12-09,31,722.33,8668.0,502.19,24765.7,49.32,0.7,4,0.35,True,33,0.33,10,0,Champions,8667.960000000001,Medium,Medium Risk,Veteran
CLIENT_0652,Wright-Watson,SMB,Healthcare,71,2022-10-28,33,550.74,6608.9,320.55,18882.56,58.91,0.6,4,0.35,False,50,0.96,2,0,Champions,6608.88,Medium,Medium Risk,Veteran
CLIENT_0653,Williams Ltd,Startup,Marketing,19,2025-04-02,3,204.71,2456.54,288.59,5398.99,18.71,1.4,3,0.455,True,179,0.55,5,3,High Value,2456.52,Medium,Medium Risk,New
CLIENT_0654,"Fischer, Patterson and Davis",SMB,E-commerce,18,2023-06-17,25,598.51,7182.15,408.27,17955.37,43.98,0.7,6,0.4,True,123,0.64,7,0,Champions,7182.12,Medium,Medium Risk,Veteran
CLIENT_0655,Woods and Sons,SMB,Manufacturing,73,2022-10-30,33,504.44,6053.27,1055.46,18625.45,17.65,2.1,3,0.325,False,89,0.84,3,0,Champions,6053.28,Medium,Medium Risk,Veteran
CLIENT_0656,"Frazier, Smith and Dominguez",SMB,Healthcare,64,2024-04-28,14,567.59,6811.09,381.55,20957.21,54.93,0.7,3,0.325,False,18,0.96,8,1,At Risk,6811.08,Medium,Medium Risk,Mature
CLIENT_0657,Benson-Woods,Startup,Technology,5,2024-12-28,6,67.21,806.58,305.92,1440.32,4.71,4.6,6,0.56,True,74,0.48,2,3,High Value,806.52,Low,High Risk,New
CLIENT_0658,Cross Inc,SMB,Technology,15,2023-03-25,28,340.58,4086.93,508.18,14861.55,29.24,1.5,1,0.275,False,81,0.9,6,0,Champions,4086.96,Medium,Medium Risk,Veteran
CLIENT_0659,Ibarra-Taylor,SMB,Marketing,78,2022-11-08,32,238.2,2858.41,377.53,9528.05,25.24,1.6,2,0.3,False,17,0.86,7,0,Champions,2858.3999999999996,Medium,Medium Risk,Veteran
CLIENT_0660,May Ltd,Startup,Manufacturing,10,2024-11-10,8,183.62,2203.46,229.97,5246.33,22.81,1.3,2,0.42,False,21,0.32,4,3,High Value,2203.44,Low,Medium Risk,Growing
CLIENT_0661,"Elliott, Bishop and Martin",SMB,Technology,73,2022-12-21,31,728.01,8736.16,332.58,26880.5,80.82,0.5,3,0.325,False,85,0.69,9,0,Champions,8736.119999999999,Medium,Medium Risk,Veteran
CLIENT_0662,Fuller and Sons,SMB,Education,54,2023-08-06,23,314.87,3778.46,455.12,10795.59,23.72,1.4,4,0.35,True,83,0.9,9,0,Champions,3778.44,Medium,Medium Risk,Mature
CLIENT_0663,"Parks, Heath and Miller",Startup,Real Estate,18,2025-04-20,2,54.92,659.04,140.3,1569.14,11.18,2.6,2,0.42,False,49,0.23,6,3,High Value,659.04,Low,Medium Risk,New
CLIENT_0664,Lawrence Group,SMB,Technology,90,2022-11-05,32,617.73,7412.73,645.67,26955.36,41.75,1.0,1,0.275,False,6,0.75,5,0,Champions,7412.76,Medium,Medium Risk,Veteran
CLIENT_0665,Edwards-Taylor,SMB,Healthcare,98,2023-08-06,23,51.83,621.97,501.13,2487.87,4.96,9.7,0,0.25,False,15,0.47,8,1,At Risk,621.96,Low,Medium Risk,Mature
CLIENT_0666,Wright PLC,SMB,Marketing,19,2023-05-17,26,501.72,6020.58,566.18,18524.87,32.72,1.1,3,0.325,False,34,0.6,3,0,Champions,6020.64,Medium,Medium Risk,Veteran
CLIENT_0667,"Mitchell, Pugh and Johnson",SMB,Finance,52,2024-05-05,14,145.26,1743.12,498.82,5363.45,10.75,3.4,3,0.325,False,2,0.63,1,1,At Risk,1743.12,Low,Medium Risk,Mature
CLIENT_0668,Harris-Lawson,SMB,E-commerce,89,2025-01-30,5,740.4,8884.81,473.45,25385.16,53.62,0.6,4,0.35,False,82,0.6,4,3,High Value,8884.8,Medium,Medium Risk,New
CLIENT_0669,Phillips-Brown,Startup,Education,14,2023-02-09,29,247.7,2972.44,213.4,7077.25,33.16,0.9,2,0.42,True,52,0.3,10,0,Champions,2972.3999999999996,Medium,Medium Risk,Veteran
CLIENT_0670,Simpson Inc,Startup,Healthcare,19,2025-03-27,3,171.14,2053.68,195.97,4889.73,24.95,1.1,2,0.42,False,39,0.15,7,3,High Value,2053.68,Low,Medium Risk,New
CLIENT_0671,"Wheeler, Rice and Levine",SMB,Real Estate,69,2023-04-07,27,434.23,5210.78,865.81,17369.27,20.06,2.0,2,0.3,False,69,0.61,10,0,Champions,5210.76,Medium,Medium Risk,Veteran
CLIENT_0672,Anderson-Valencia,SMB,Technology,33,2025-07-02,0,613.51,7362.1,822.72,22652.6,27.53,1.3,3,0.325,False,65,0.25,2,3,High Value,7362.12,Medium,Medium Risk,
CLIENT_0673,Payne-Thompson,Startup,Real Estate,10,2024-03-31,15,73.69,884.27,245.33,1486.16,6.06,3.3,7,0.595,True,42,0.45,9,3,High Value,884.28,Low,High Risk,Mature
CLIENT_0674,Smith Inc,SMB,Finance,64,2023-12-15,19,211.67,2540.05,665.34,6773.47,10.18,3.1,5,0.375,False,73,0.41,7,0,Champions,2540.04,Medium,Medium Risk,Mature
CLIENT_0675,Williams Inc,Startup,Marketing,3,2022-08-02,36,153.51,1842.08,295.58,4048.52,13.7,1.9,3,0.455,True,75,0.93,5,0,Champions,1842.12,Low,Medium Risk,Veteran
CLIENT_0676,Hunter-Fuller,SMB,Marketing,42,2025-05-21,1,205.73,2468.7,365.52,7596.01,20.78,1.8,3,0.325,False,56,0.31,1,3,High Value,2468.7599999999998,Medium,Medium Risk,New
CLIENT_0677,Henderson-Morales,Startup,E-commerce,11,2024-01-17,18,132.89,1594.73,339.36,4142.15,12.21,2.6,1,0.385,True,121,0.87,3,0,Champions,1594.6799999999998,Low,Medium Risk,Mature
CLIENT_0678,"Jensen, Ramirez and Collins",Startup,Healthcare,6,2024-06-18,13,137.32,1647.8,108.2,3621.55,33.47,0.8,3,0.455,False,16,0.59,7,3,High Value,1647.84,Low,Medium Risk,Mature
CLIENT_0679,Mccann and Sons,Startup,Healthcare,13,2024-01-28,17,240.84,2890.1,218.16,6351.86,29.12,0.9,3,0.455,True,161,0.13,5,3,High Value,2890.08,Medium,Medium Risk,Mature
CLIENT_0680,Willis-Hines,SMB,Marketing,95,2024-02-25,16,277.97,3335.6,622.87,8894.93,14.28,2.2,5,0.375,False,76,0.65,3,3,High Value,3335.6400000000003,Medium,Medium Risk,Mature
CLIENT_0681,"Jones, Hale and Blair",Startup,Finance,5,2024-06-28,12,66.83,801.96,198.37,1909.42,9.63,3.0,2,0.42,False,36,0.48,7,3,High Value,801.96,Low,Medium Risk,Growing
CLIENT_0682,Sanchez Group,SMB,Technology,89,2025-01-29,5,659.42,7913.04,567.39,31652.15,55.79,0.9,0,0.25,False,5,0.44,10,1,At Risk,7913.039999999999,Medium,Medium Risk,New
CLIENT_0683,"Lynch, Parker and Harmon",Startup,Manufacturing,8,2022-11-22,32,50.0,600.0,62.94,1071.43,17.02,1.3,6,0.56,True,33,0.45,6,0,Champions,600.0,Low,High Risk,Veteran
CLIENT_0684,Smith and Sons,Startup,Marketing,4,2024-10-06,9,119.16,1429.95,223.41,3404.65,15.24,1.9,2,0.42,True,130,0.46,1,3,High Value,1429.92,Low,Medium Risk,Growing
CLIENT_0685,Crawford LLC,SMB,Healthcare,54,2024-08-24,10,429.66,5155.9,462.78,14731.15,31.83,1.1,4,0.35,False,50,0.8,7,3,High Value,5155.92,Medium,Medium Risk,Growing
CLIENT_0686,"Green, Watson and Brady",SMB,Real Estate,97,2024-02-10,17,378.5,4541.99,494.3,15139.98,30.63,1.3,2,0.3,False,37,0.76,1,1,At Risk,4542.0,Medium,Medium Risk,Mature
CLIENT_0687,"Tanner, Wise and Johnson",SMB,E-commerce,80,2025-02-28,4,348.81,4185.72,572.09,13952.39,24.39,1.6,2,0.3,False,66,0.87,5,3,High Value,4185.72,Medium,Medium Risk,New
CLIENT_0688,Warren-Baker,SMB,Education,88,2024-12-17,7,318.69,3824.3,735.25,13906.55,18.91,2.3,1,0.275,False,60,0.42,8,1,At Risk,3824.2799999999997,Medium,Medium Risk,Growing
CLIENT_0689,"Jones, Gibson and Ward",SMB,Manufacturing,50,2025-06-19,0,891.7,10700.4,667.62,35667.99,53.43,0.7,2,0.3,False,73,0.94,2,3,High Value,10700.400000000001,Medium,Medium Risk,
CLIENT_0690,"Jackson, Moore and Ayala",Startup,Marketing,7,2024-01-16,18,230.91,2770.9,268.66,6089.89,22.67,1.2,3,0.455,True,53,0.22,4,0,Champions,2770.92,Medium,Medium Risk,Mature
CLIENT_0691,"Sharp, Perez and Hicks",Startup,Technology,6,2025-03-23,3,117.74,1412.84,208.45,2883.35,13.83,1.8,4,0.49,True,102,0.78,10,3,High Value,1412.8799999999999,Low,Medium Risk,New
CLIENT_0692,Sanchez Group,SMB,Education,36,2022-09-04,34,316.36,3796.31,628.19,10846.61,17.27,2.0,4,0.35,False,40,0.72,5,0,Champions,3796.32,Medium,Medium Risk,Veteran
CLIENT_0693,White Inc,Startup,E-commerce,3,2023-08-20,23,241.21,2894.52,406.83,6891.71,16.94,1.7,2,0.42,False,24,0.75,10,0,Champions,2894.52,Medium,Medium Risk,Mature
CLIENT_0694,"Yang, Barnes and Morris",SMB,Technology,57,2024-03-14,16,110.53,1326.38,695.69,4081.16,5.87,6.3,3,0.325,False,12,0.46,6,1,At Risk,1326.3600000000001,Low,Medium Risk,Mature
CLIENT_0695,"Flores, Mckenzie and Duncan",Startup,Healthcare,11,2023-10-16,21,137.83,1653.99,354.57,3938.08,11.11,2.6,2,0.42,True,58,0.51,3,0,Champions,1653.96,Low,Medium Risk,Mature
CLIENT_0696,"Winters, White and Brock",Startup,Manufacturing,12,2022-11-25,32,199.19,2390.32,252.87,5253.44,20.78,1.3,3,0.455,False,2,0.34,6,0,Champions,2390.2799999999997,Low,Medium Risk,Veteran
CLIENT_0697,Jones-Marshall,Startup,E-commerce,2,2025-06-26,0,97.39,1168.72,204.92,3035.62,14.81,2.1,1,0.385,False,32,0.19,3,3,High Value,1168.68,Low,Medium Risk,
CLIENT_0698,Murphy-Tran,SMB,Manufacturing,41,2023-05-23,26,471.27,5655.22,466.98,16157.76,34.6,1.0,4,0.35,False,38,0.67,4,0,Champions,5655.24,Medium,Medium Risk,Veteran
CLIENT_0699,Carter LLC,Startup,Healthcare,18,2022-07-26,36,50.0,600.0,176.47,1428.57,8.1,3.5,2,0.42,False,62,0.85,6,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0700,Marshall PLC,Startup,Manufacturing,16,2024-10-04,9,261.22,3134.65,378.73,5268.31,13.91,1.4,7,0.595,True,103,0.31,6,3,High Value,3134.6400000000003,Medium,High Risk,Growing
CLIENT_0701,Oconnor PLC,Startup,Healthcare,7,2025-06-16,1,50.0,600.0,138.59,1558.44,11.25,2.8,1,0.385,False,59,0.5,1,3,High Value,600.0,Low,Medium Risk,New
CLIENT_0702,Hernandez Group,Startup,Healthcare,5,2024-10-27,8,108.79,1305.44,187.35,2664.15,14.22,1.7,4,0.49,False,15,0.81,10,3,High Value,1305.48,Low,Medium Risk,Growing
CLIENT_0703,"Reed, Franco and Wiley",SMB,Healthcare,75,2022-08-13,35,86.54,1038.44,457.74,3461.48,7.56,5.3,2,0.3,False,22,0.67,7,0,Champions,1038.48,Low,Medium Risk,Veteran
CLIENT_0704,Blake Group,SMB,Healthcare,39,2025-05-24,1,492.18,5906.1,477.22,18172.62,38.08,1.0,3,0.325,False,4,0.53,4,3,High Value,5906.16,Medium,Medium Risk,New
CLIENT_0705,"Parker, Harris and Bird",Startup,Manufacturing,10,2025-02-01,5,117.78,1413.36,122.08,2884.4,23.63,1.0,4,0.49,True,142,0.74,6,3,High Value,1413.3600000000001,Low,Medium Risk,New
CLIENT_0706,Kaufman and Sons,SMB,Real Estate,98,2023-10-20,21,702.73,8432.78,359.75,28109.28,78.13,0.5,2,0.3,False,50,0.26,10,1,At Risk,8432.76,Medium,Medium Risk,Mature
CLIENT_0707,Williams and Sons,Startup,Marketing,17,2024-09-04,10,50.0,600.0,50.0,1142.86,22.86,1.0,5,0.525,True,176,0.2,1,3,High Value,600.0,Low,High Risk,Growing
CLIENT_0708,"Gutierrez, Huang and Ellis",Startup,Marketing,7,2025-03-26,3,60.08,720.93,256.32,1716.51,6.7,4.3,2,0.42,True,112,0.3,10,3,High Value,720.96,Low,Medium Risk,New
CLIENT_0709,"Davis, Anderson and Wilkins",Startup,Technology,18,2024-10-13,9,151.0,1812.0,226.08,3451.44,15.27,1.5,5,0.525,True,147,0.39,8,3,High Value,1812.0,Low,High Risk,Growing
CLIENT_0710,"Brown, Bates and Anderson",SMB,Education,20,2022-10-07,33,623.41,7480.95,163.62,27203.46,166.26,0.3,1,0.275,False,12,0.47,10,0,Champions,7480.92,Medium,Medium Risk,Veteran
CLIENT_0711,Howe-Long,Startup,Marketing,3,2023-06-02,25,200.57,2406.87,190.84,4045.17,21.2,1.0,7,0.595,False,11,0.75,10,0,Champions,2406.84,Medium,High Risk,Veteran
CLIENT_0712,Stewart-Nelson,SMB,Manufacturing,34,2025-01-13,6,443.14,5317.7,650.68,19337.1,29.72,1.5,1,0.275,False,51,0.28,5,1,At Risk,5317.68,Medium,Medium Risk,New
CLIENT_0713,Taylor PLC,SMB,Finance,41,2022-10-07,33,580.45,6965.44,764.2,23218.14,30.38,1.3,2,0.3,True,110,0.4,8,0,Champions,6965.400000000001,Medium,Medium Risk,Veteran
CLIENT_0714,Martin Group,Startup,Technology,16,2022-11-14,32,122.37,1468.44,370.26,2467.97,6.67,3.0,7,0.595,False,63,0.87,8,0,Champions,1468.44,Low,High Risk,Veteran
CLIENT_0715,Herrera and Sons,SMB,Healthcare,65,2023-06-26,25,509.86,6118.38,541.73,18825.78,34.75,1.1,3,0.325,True,177,0.53,9,0,Champions,6118.32,Medium,Medium Risk,Veteran
CLIENT_0716,Baker-Wilson,SMB,Education,82,2023-11-24,20,276.88,3322.5,496.8,11075.0,22.29,1.8,2,0.3,True,126,0.26,8,1,At Risk,3322.56,Medium,Medium Risk,Mature
CLIENT_0717,"Torres, Bush and Morrison",SMB,E-commerce,85,2023-01-06,30,607.81,7293.73,612.72,18234.32,29.76,1.0,6,0.4,False,11,0.85,8,0,Champions,7293.719999999999,Medium,Medium Risk,Veteran
CLIENT_0718,Hernandez-Dawson,Startup,Marketing,16,2023-03-10,28,95.15,1141.75,282.03,2330.11,8.26,3.0,4,0.49,False,41,0.99,10,0,Champions,1141.8000000000002,Low,Medium Risk,Veteran
CLIENT_0719,Palmer-Byrd,SMB,Real Estate,98,2025-06-12,1,464.01,5568.1,630.47,17132.63,27.17,1.4,3,0.325,False,8,0.5,5,3,High Value,5568.12,Medium,Medium Risk,New
CLIENT_0720,Johnson Group,SMB,Finance,30,2023-04-28,27,741.78,8901.31,704.21,20944.25,29.74,0.9,7,0.425,False,16,0.52,9,0,Champions,8901.36,Medium,Medium Risk,Veteran
CLIENT_0721,"Adkins, Wright and Murray",Startup,E-commerce,17,2025-02-07,5,167.47,2009.65,328.89,4101.33,12.47,2.0,4,0.49,True,82,0.85,4,3,High Value,2009.6399999999999,Low,Medium Risk,New
CLIENT_0722,Martinez Inc,SMB,Education,79,2024-12-14,7,820.58,9846.98,487.43,24617.46,50.5,0.6,6,0.4,True,161,0.79,6,3,High Value,9846.960000000001,Medium,Medium Risk,Growing
CLIENT_0723,Anderson Group,SMB,Technology,95,2025-01-12,6,603.45,7241.35,753.37,26332.19,34.95,1.2,1,0.275,False,78,0.58,2,1,At Risk,7241.400000000001,Medium,Medium Risk,New
CLIENT_0724,"Pace, Miller and Willis",Startup,Marketing,4,2023-08-29,22,67.06,804.74,103.97,1916.04,18.43,1.6,2,0.42,False,11,0.85,6,0,Champions,804.72,Low,Medium Risk,Mature
CLIENT_0725,Johnson Inc,Startup,E-commerce,13,2025-04-17,3,65.69,788.33,302.64,1876.98,6.2,4.6,2,0.42,False,8,0.16,4,3,High Value,788.28,Low,Medium Risk,New
CLIENT_0726,"Ramos, Anderson and Stein",Startup,Education,17,2023-02-19,29,50.0,600.0,114.94,1071.43,9.32,2.3,6,0.56,True,47,0.56,6,0,Champions,600.0,Low,High Risk,Veteran
CLIENT_0727,Martinez-Dunlap,SMB,Real Estate,56,2025-01-11,6,573.08,6876.95,492.17,18338.52,37.26,0.9,5,0.375,False,68,0.53,10,3,High Value,6876.960000000001,Medium,Medium Risk,New
CLIENT_0728,"Hamilton, Ramsey and Crawford",SMB,Marketing,49,2022-09-11,34,779.7,9356.43,420.12,31188.1,74.24,0.5,2,0.3,True,40,0.14,9,0,Champions,9356.400000000001,Medium,Medium Risk,Veteran
CLIENT_0729,Thompson-Lewis,Startup,Marketing,14,2023-09-10,22,50.0,600.0,190.55,1558.44,8.18,3.8,1,0.385,False,78,0.34,5,0,Champions,600.0,Low,Medium Risk,Mature
CLIENT_0730,Griffin-Hernandez,SMB,Healthcare,70,2023-02-07,29,304.34,3652.06,859.7,11237.11,13.07,2.8,3,0.325,True,164,0.91,1,0,Champions,3652.08,Medium,Medium Risk,Veteran
CLIENT_0731,"Sanchez, Phillips and Jenkins",SMB,Real Estate,65,2024-05-20,14,575.25,6903.02,541.53,23010.08,42.49,0.9,2,0.3,False,86,0.72,8,1,At Risk,6903.0,Medium,Medium Risk,Mature
CLIENT_0732,Miller Group,SMB,Healthcare,62,2024-03-12,16,936.18,11234.16,602.77,34566.65,57.35,0.6,3,0.325,True,45,0.5,8,1,At Risk,11234.16,Medium,Medium Risk,Mature
CLIENT_0733,Day PLC,SMB,E-commerce,56,2022-12-15,31,400.08,4800.93,549.36,16003.09,29.13,1.4,2,0.3,False,12,0.13,5,0,Champions,4800.96,Medium,Medium Risk,Veteran
CLIENT_0734,"Norton, Mayo and Casey",SMB,Technology,36,2023-04-16,27,517.9,6214.85,513.44,20716.18,40.35,1.0,2,0.3,True,32,0.48,6,0,Champions,6214.799999999999,Medium,Medium Risk,Veteran
CLIENT_0735,"Harrington, Cooper and Cunningham",Startup,Technology,18,2023-08-15,23,211.97,2543.6,217.91,5191.01,23.82,1.0,4,0.49,True,50,0.93,4,0,Champions,2543.64,Medium,Medium Risk,Mature
CLIENT_0736,White-Flores,SMB,Finance,71,2023-07-05,24,467.34,5608.06,737.17,17255.57,23.41,1.6,3,0.325,False,3,0.45,5,0,Champions,5608.08,Medium,Medium Risk,Mature
CLIENT_0737,Brown-Frey,Startup,E-commerce,6,2023-03-14,28,50.0,600.0,50.0,1428.57,28.57,1.0,2,0.42,False,33,0.89,8,0,Champions,600.0,Low,Medium Risk,Veteran
CLIENT_0738,"Key, Dickson and Garcia",Startup,Education,12,2024-02-17,17,232.73,2792.75,259.2,5319.52,20.52,1.1,5,0.525,False,48,0.47,10,3,High Value,2792.7599999999998,Medium,High Risk,Mature
CLIENT_0739,Ferguson-Moody,Startup,Healthcare,5,2024-07-06,12,50.0,600.0,286.7,1071.43,3.74,5.7,6,0.56,True,33,0.91,9,3,High Value,600.0,Low,High Risk,Growing
CLIENT_0740,Johnston Group,Startup,E-commerce,5,2024-10-02,9,50.0,600.0,50.75,1318.68,25.98,1.0,3,0.455,True,166,0.16,10,3,High Value,600.0,Low,Medium Risk,Growing
CLIENT_0741,Thompson PLC,Startup,E-commerce,18,2023-08-10,23,183.01,2196.16,228.77,4481.96,19.59,1.3,4,0.49,True,32,0.76,8,0,Champions,2196.12,Low,Medium Risk,Mature
CLIENT_0742,"Wolfe, Sloan and Johnson",SMB,Healthcare,35,2023-07-01,24,251.54,3018.46,159.84,7546.14,47.21,0.6,6,0.4,False,19,0.43,7,0,Champions,3018.48,Medium,Medium Risk,Mature
CLIENT_0743,"Elliott, Hart and Lopez",SMB,Education,28,2024-08-23,10,841.89,10102.68,135.09,31085.18,230.1,0.2,3,0.325,True,158,0.86,9,1,At Risk,10102.68,Medium,Medium Risk,Growing
CLIENT_0744,Weaver-Thompson,SMB,Manufacturing,69,2025-07-03,0,195.17,2342.05,642.85,7206.3,11.21,3.3,3,0.325,False,34,0.83,3,3,High Value,2342.04,Low,Medium Risk,
CLIENT_0745,Hall and Sons,SMB,Healthcare,99,2022-08-28,35,949.89,11398.65,318.48,35072.77,110.13,0.3,3,0.325,False,36,0.93,1,0,Champions,11398.68,Medium,Medium Risk,Veteran
CLIENT_0746,Smith-Hardin,Startup,Real Estate,13,2022-08-08,35,289.14,3469.64,93.86,7625.58,81.25,0.3,3,0.455,True,145,0.28,10,0,Champions,3469.68,Medium,Medium Risk,Veteran
CLIENT_0747,Peterson and Sons,SMB,Real Estate,28,2023-02-23,29,592.36,7108.37,497.1,28433.47,57.2,0.8,0,0.25,False,77,0.6,6,0,Champions,7108.32,Medium,Medium Risk,Veteran
CLIENT_0748,Brown-Hernandez,SMB,Marketing,55,2025-04-19,3,389.26,4671.1,355.85,16985.81,47.73,0.9,1,0.275,False,65,0.13,7,1,At Risk,4671.12,Medium,Medium Risk,New
CLIENT_0749,Schroeder PLC,Startup,Finance,18,2024-08-27,10,356.88,4282.62,199.19,10196.7,51.19,0.6,2,0.42,False,47,0.65,6,3,High Value,4282.5599999999995,Medium,Medium Risk,Growing
CLIENT_0750,Brooks Ltd,Startup,Healthcare,6,2025-02-14,5,50.0,600.0,279.84,1428.57,5.1,5.6,2,0.42,False,27,0.57,1,3,High Value,600.0,Low,Medium Risk,New
CLIENT_0751,Rogers LLC,Startup,Education,13,2023-09-24,22,157.36,1888.37,247.62,3853.82,15.56,1.6,4,0.49,True,120,0.88,6,0,Champions,1888.3200000000002,Low,Medium Risk,Mature
CLIENT_0752,Oconnor Group,Startup,Education,13,2022-12-14,31,196.97,2363.59,78.34,4502.07,57.47,0.4,5,0.525,False,88,0.84,8,0,Champions,2363.64,Low,High Risk,Veteran
CLIENT_0753,Banks-Thompson,SMB,Education,39,2024-12-01,7,712.07,8544.79,687.82,24413.68,35.49,1.0,4,0.35,True,120,0.77,8,3,High Value,8544.84,Medium,Medium Risk,Growing
CLIENT_0754,"Preston, Austin and Kelly",Startup,Manufacturing,12,2025-06-12,1,50.0,600.0,96.68,1428.57,14.78,1.9,2,0.42,True,44,0.15,3,3,High Value,600.0,Low,Medium Risk,New
CLIENT_0755,Gray Ltd,Startup,E-commerce,4,2024-07-15,12,54.64,655.65,201.61,1338.07,6.64,3.7,4,0.49,False,53,0.87,4,3,High Value,655.6800000000001,Low,Medium Risk,Growing
CLIENT_0756,Thompson Inc,Startup,Finance,17,2024-08-09,11,63.77,765.21,135.93,1681.78,12.37,2.1,3,0.455,True,179,0.16,5,3,High Value,765.24,Low,Medium Risk,Growing
CLIENT_0757,"Myers, Gamble and Sanford",SMB,Marketing,56,2025-05-21,1,553.61,6643.28,163.48,22144.26,135.45,0.3,2,0.3,False,5,0.21,10,3,High Value,6643.32,Medium,Medium Risk,New
